location.location_num,location.location_name,location.address_1,location.address_2,location.address_3,location.zipcode,location.location_status,location.operator_guid,location.concept_type_code,location.location_type_code,location.service_team_name,location.operator_team_name,location.market_name,location.business_consultant_guid,location.gmt_offset,location.gps_latitude,location.gps_longitude,location.has_dining_room,location.has_drive_thru,location.drv_thru_num_approach_lanes,location.drv_thru_num_order_points,location.drv_thru_num_pickup_windows,location.offers_wireless,location.playground,location.rpp_mobile_payment,location.rpp_mobile_ordering,location.rpp_alist,location.rpp_serves_breakfast,location.rpp_serves_limited_menu,location.rpp_delivery,location.rpp_catering
80276,State College of New Jersey,,,,,never opened,,LIC,COLL,,,,,,,,N,N,,,,N,none,,,,,,,
80277,University of Mississippi Medical Center,2500 N State St,,,39216-4500,open,f64525c9beb4ce42af274a682de9440d,LIC,HOSP,SE Region Team #3,Jackson,Jackson  MS,7ed5b505851f4242808f33a4f30e2ba2,,32.32881,-90.17558,N,N,,,,N,none,,,,,,,
80278,St. Joseph's Hospital - Houston,,,,,never opened,,LIC,HOSP,,,Houston  TX,,,,,N,N,,,,N,none,,,,,,,
80279,James Madison University,Msc 902,Dining Services,,22807-0001,open,5b80a69da39f014cb62ea6df176d515c,LIC,COLL,NE Region Team #1,Central Virginia,Harrisonburg  VA,3b9e3c88ffdaca46aa3a6950d30ee929,,38.434,-78.8707,N,N,,,,N,none,,,,,,,
80280,Jacksonville State University,700 Pelham Rd N,,,36265-1602,open,31dd4bb8eaba3c44a7159c5e5c7b2deb,LIC,COLL,SE Region Team #3,Birmingham North,Birmingham (Anniston and Tuscaloosa)  AL,d49277667ce6cc488e0c961c585bf851,,33.8241,-85.7634,N,N,,,,N,none,,,,,,,
80281,Baptist Hospital #2 - Nashville,,,,,never opened,,LIC,HOSP,,,Nashville  TN,,,,,N,N,,,,N,none,,,,,,,
80282,Midwestern State,,,,,never opened,,LIC,COLL,,,Wichita Falls  TX & Lawton  OK,,,,,N,N,,,,N,none,,,,,,,
80283,Huntsville Hospital System,101 Sivley Rd Sw,,,35801-4421,closed,cf7b51e69c0c53419776a7bbe5d0d9bf,LIC,HOSP,SE Region Team #3,North Alabama,Huntsville-Decatur (Florence)  AL,334358b60422a54f95ff86a01747a2e0,,34.7214,-86.58,N,N,,,,N,none,,,,,,,
80284,Northern Kentucky University,109 A Nunn Drive,,,41099,closed,586f4e93f4ae1a4a867832e894cb072c,LIC,COLL,MW Region Team #1,Cincinnati South,Cincinnati  OH,b67cc33137f447478eee9f2664423ce1,,39.0237,-84.446,N,N,,,,N,none,,,,,,,
80285,Texas Woman's University,420 Administration Dr.,Student Ctr  Rm 001,,76201,open,ffb56161dc361942a9e9cc2aa1e1c331,LIC,COLL,SW Region Team #3,DFW Denton County,Dallas-Ft. Worth  TX,059888c0eb0e45558242ccda1e0d992d,,33.2195,-97.1444,N,N,,,,N,none,,,,,,,
80286,Furman University-Arena,3300 Poinsett Highway,,,29613,closed,,LIC,COLL,AT Region Team #1,Upstate Central,Greenville-Spartanburg  SC-Asheville  NC-Anderson  SC,333a9c217fe3f84f996c88aaed104dfe,,,,N,N,,,,N,none,,,,,,,
80287,Texas A&M Corpus Christi,6300 Ocean Dr Unit 5763,,,78412-5503,open,4b94a814c1963547ae5ae0f99d9a37b4,LIC,COLL,SW Region Team #1,South Texas,Corpus Christi  TX,15bff427dfaae34485fc096ee4ecc695,,27.7167,-97.3269,N,N,,,,N,none,,,,,,,
80288,Medical University of South Carolina,171 Ashley Ave Rm Eh110a,,,29425-8908,open,7d053e423d595b409a83f11664695a6f,LIC,HOSP,AT Region Team #2,Charleston II,Charleston  SC,d7460f1c74b14476b58aa48c3a61fd8e,,32.7857,-79.9467,N,N,,,,N,none,,,,,,,
80289,USDA Headquarters,,,,,never opened,,LIC,OFFC,,,Washington  DC (Hagerstown  MD),,,,,N,N,,,,N,none,,,,,,,
80290,Louisiana State Univ. - Hospital,,,,,never opened,,LIC,HOSP,,,Shreveport  LA,,,,,N,N,,,,N,none,,,,,,,
80291,East Texas Baptist University,1209 North Grove,,,75670,closed,5c6a12073831f5468c4e5cb893959e51,LIC,COLL,SW Region Team #2,East Texas,Shreveport  LA,5acc2f9801eb4714a4cf9438751497c4,,32.5551,-94.3723,N,N,,,,N,none,,,,,,,
80292,Wake Forest University,1834 Wake Forest Dr,Benson Food Court Center,,27109-6000,open,5248bbf6d362ef44af56b4b8ccf9f985,LIC,COLL,AT Region Team #1,Triad West,Greensboro-High Point-Winston Salem  NC,2a1d238b9c31409eac72c9987498aa25,,36.1135,-80.2422,N,N,,,,N,none,,,,,,,
80293,Gadsden Hospital,1007 Goodyear Ave.,,,35903,closed,31dd4bb8eaba3c44a7159c5e5c7b2deb,LIC,HOSP,SE Region Team #3,Central Alabama,Birmingham (Anniston and Tuscaloosa)  AL,7ed5b505851f4242808f33a4f30e2ba2,,,,N,N,,,,N,none,,,,,,,
80294,St. Louis University,20 N Grand Blvd,Busch Student Center,,63103-2005,open,df6ffee06706a24485172da6cc2f11b0,LIC,COLL,MW Region Team #1,St. Louis,St. Louis  MO,5fc7945f2b0c4b4292933e8ab8244516,,38.63459,-90.23373,N,N,,,,N,none,,,,,,,
80295,SUNY-State Univ. of New York at Cortland,Neubig Hall,,,13045,closed,,LIC,COLL,NE Region Team #1,New Jersey South,Syracuse  NY,bae4dd1678f9412097d8f4b481e1437b,,,,N,N,,,,N,none,,,,,,,
80296,Johnson County Community College,12345 College Blvd # Sc110,,,66210-1283,open,dc28a6a86cae4179b7d1da0e2a1bdfe2,LIC,COLL,MW Region Team #1,Kansas City,Kansas City  MO,566bbb05c9fd42e5b1d7ee3930efdbff,,38.9254,-94.7296,N,N,,,,N,none,,,,,,,
80297,Ohio State University,Ohio Union,1739 N. High Street,,43210,closed,e92aff2c6ae62945a1e1f24666a8e3bf,LIC,COLL,MW Region Team #1,Dayton,Columbus  OH,b67cc33137f447478eee9f2664423ce1,,,,N,N,,,,N,none,,,,,,,
80298,Baylor University Medical Center,3500 Gaston Ave,J.G. LaHair @ Baylor Dallas Ed,,75246-2017,open,a085318cde368a49b97c341a069c643d,LIC,COLL,SW Region Team #3,DFW Dallas/Plano,Dallas-Ft. Worth  TX,cad27220a8f60043a50741593ce31309,,32.7901,-96.7801,N,N,,,,N,none,,,,,,,
80299,Wofford College,429 N Church St,,,29303-3612,open,37829cb4554dba4f97f6dfe09f5037a2,LIC,COLL,AT Region Team #1,Upstate North,Greenville-Spartanburg  SC-Asheville  NC-Anderson  SC,44597ba0ec6e4941983680cbf599a6f7,,34.9569,-81.9375,N,N,,,,N,none,,,,,,,
80300,University of Miami,,,,,never opened,,LIC,COLL,,,Miami-Ft. Lauderdale  FL,,,,,N,N,,,,N,none,,,,,,,
80301,College of William & Mary,100 Jamestown Rd,,,23185-4040,closed,ed3a4d934b7d4f21a3b3b729d3e5ecba,LIC,COLL,AT Region Team #1,Tidewater Peninsula,Norfolk-Portsmouth-Newport News  VA,44597ba0ec6e4941983680cbf599a6f7,,37.2949,-76.7946,N,N,,,,N,none,,,,,,,
80302,Georgetown University,,,,20057,never opened,,LIC,COLL,,,Washington  DC (Hagerstown  MD),,,,,N,N,,,,N,none,,,,,,,
80303,University of NC-Pembroke,University Dining Room,UNC Pembroke,,28372,closed,2171b50db22dbf4eb7d8421727bf4a10,LIC,COLL,,,Myrtle Beach-Florence  SC,,,,,N,N,,,,N,none,,,,,,,
80304,Butler University,,,,,never opened,,LIC,COLL,,,Indianapolis  IN,,,,,N,N,,,,N,none,,,,,,,
80305,Southeast Missouri State University,1 University Plz,MS 1700,,63701-4710,open,e2e47c6f7ae8144a8d743c0c29d37289,LIC,COLL,AT Region Team #2,Western Kentucky,Paducah  KY-Cape Girardeau  MO-Harrisburg  IL,ac4138aadc24cf4a87f96ee1d6c91769,,37.3265,-89.5653,N,N,,,,N,none,,,,,,,
80306,Ouachita Baptist University,410 Ouachita St,,,71998-0001,open,6df454511d8b93438f204ae5b1402853,LIC,COLL,SW Region Team #1,Northwest Arkansas,Little Rock-Pine Bluff  AR,541969a032cbd64f8edd55abb3588753,,34.1245,-93.0514,N,N,,,,N,none,,,,,,,
80307,University of North Texas,Po Box 310877,Student Union Bldg,,76203-0877,open,ffb56161dc361942a9e9cc2aa1e1c331,LIC,COLL,SW Region Team #3,DFW Denton County,Dallas-Ft. Worth  TX,059888c0eb0e45558242ccda1e0d992d,,33.2147,-97.1327,N,N,,,,N,none,,,,,,,
80308,Kansas State University,,121 K-State Student Union,,66506-2800,open,fbd37bc800eecb4cbd615fb28c2b96ec,LIC,COLL,MW Region Team #1,Kansas City,Topeka  KS,566bbb05c9fd42e5b1d7ee3930efdbff,,39.1918,-96.5812,N,N,,,,N,none,,,,,,,
80309,Eastern Illinois University,600 Lincoln Ave,Office of Univ. Housing/Dining,,61920-3011,open,f32c1d5a0b612741bac1409fa417b1c0,LIC,COLL,MW Region Team #1,Indianapolis South,Champaign & Springfield-Decatur  IL,c0fbabc55634a4469951012316f18934,,39.4956,-88.1685,N,N,,,,N,none,,,,,,,
80310,Mary Washington Hospital,1001 Sam Perry Blvd,,,22401,closed,,LIC,HOSP,NE Region Team #1,Central Virginia,Washington  DC (Hagerstown  MD),3b9e3c88ffdaca46aa3a6950d30ee929,,,,N,N,,,,N,none,,,,,,,
80311,University of Utah,200 S. Central Campus Dr.,Room 30,,84112,closed,6c0e93f18bca344f9ec2d3591d1b7811,LIC,COLL,West Region Team #1,Utah Central,Salt Lake City  UT,f0f1b4f309e1954d8cf2bda47fe39498,,,,N,N,,,,N,none,,,,,,,
80312,Minnesota State University-Mankato,7 Centennial Student Un,,,56001-6049,open,3553d4cdf58a4940bad38e12b46a46e5,LIC,COLL,MW Region Team #1,Omaha/Western Iowa,Mankato  MN,566bbb05c9fd42e5b1d7ee3930efdbff,,44.1463,-94.0003,N,N,,,,N,none,,,,,,,
80313,St. Cloud State University,720 4th Avenue South,Atwood Memorial Center,,56301,never opened,,LIC,COLL,,,Minneapolis-St. Paul  MN,,,,,N,N,,,,N,none,,,,,,,
80314,University of Minnesota,300 Washington Ave Se,,,55455-0371,open,3553d4cdf58a4940bad38e12b46a46e5,LIC,COLL,MW Region Team #1,Omaha/Western Iowa,Minneapolis-St. Paul  MN,566bbb05c9fd42e5b1d7ee3930efdbff,,44.9757,-93.2296,N,N,,,,N,none,,,,,,,
80315,East Carolina University - Mendenhall,1000 E 5th St,Mendenhall Student Center,,27858-2502,open,87d54f6eaf35534381887db43f08ca18,LIC,COLL,AT Region Team #1,Eastern N Carolina I,Greenville-New Bern-Washington  NC,333a9c217fe3f84f996c88aaed104dfe,,35.6658,-77.3367,N,N,,,,N,none,,,,,,,
80316,Dallas/Ft Worth Airport,8008 Cedar Springs Rd.,LB 19  Terminal Bldg.  Ste.301,,75235,closed,5632db912a02564390305ed5ddb04cf9,LIC,AIR,SW Region Team #3,DFW Denton County,Dallas-Ft. Worth  TX,059888c0eb0e45558242ccda1e0d992d,,,,N,N,,,,N,none,,,,,,,
80317,Children's Hospital - Washington DC,,,,,never opened,,LIC,HOSP,,,Washington  DC (Hagerstown  MD),,,,,N,N,,,,N,none,,,,,,,
80318,Auburn University,255 Duncan Dr,,,36849-0001,open,bcb1374a47fddb4f88fc11c86fc946fa,LIC,COLL,SE Region Team #3,Auburn,Columbus  GA (Opelika  AL),fc7366ebca1e4d5f9ef5fbf0e350981b,,32.6059,-85.4864,N,N,,,,N,none,,,,,,,
80319,College of Charleston,71 George Street,Stern Student Center,,29424,open,c7a03242ea2bec4d8e8380aba1a58645,LIC,COLL,AT Region Team #2,Charleston I,Charleston  SC,d63edddffc3883458843eb10ef0c5085,,32.7838,-79.9362,N,N,,,,N,none,,,,,,,
80320,Forsyth Memorial Hospital,Food & Nutrition,3333 Silas Creek Parkway,,27103,closed,5248bbf6d362ef44af56b4b8ccf9f985,LIC,HOSP,AT Region Team #1,Triad West,Greensboro-High Point-Winston Salem  NC,2a1d238b9c31409eac72c9987498aa25,,36.0771,-80.296,N,N,,,,N,none,,,,,,,
80321,University of NC-Asheville,1 University Heights,,,28804,closed,6258214796b34349bc4bc0f62a5cb30d,LIC,COLL,AT Region Team #3,Western N. Carolina,Greenville-Spartanburg  SC-Asheville  NC-Anderson  SC,172e9cafeb1a0f4d8c739698ff6d22d6,,,,N,N,,,,N,none,,,,,,,
80322,Texas A&M-Ag Cafe,Agronomy Rd,,,77843-0001,open,6286583d51de8b4fba0cf3a9c5200291,LIC,COLL,SW Region Team #1,Central Texas,Waco-Temple-Bryan  TX,aa6b12622f45b8408d3a620eda118fd2,,30.6095,-96.3521,N,N,,,,N,none,,,,,,,
80323,Vanderbilt - Peabody Campus,,,,,never opened,,LIC,COLL,,,Nashville  TN,,,,,N,N,,,,N,none,,,,,,,
80324,Wake Forest University Baptist Medical Center,Ardmore Cafe,Medical Center Boulevard,,27157,never opened,,LIC,HOSP,,,Greensboro-High Point-Winston Salem  NC,,,,,N,N,,,,N,none,,,,,,,
80325,Nashville Arena,,,,,never opened,,LIC,OFFC,,,Nashville  TN,,,,,N,N,,,,N,none,,,,,,,
80326,Cherry Point Marine Corp,,,,,never opened,,LIC,OFFC,,,,,,,,N,N,,,,N,none,,,,,,,
80327,Republic Plaza,303 16th St Ste 8,Republic Plaza Retail Bldg,,80202-5657,open,96880564075f184780de4a34dd97cb83,LIC,OFFC,West Region Team #1,Denver South,Denver  CO,d9700bc0f01e43488d2117e4c01b36c8,,39.742715,-104.989293,N,N,,,,N,none,,,,,,,
80328,University of Colorado - Denver,,,,,never opened,,LIC,COLL,,,Denver  CO,,,,,N,N,,,,N,none,,,,,,,
80329,Frostburg State University,Stadium Road,Lane Center,,21532,open,bf5f9bb7915f4ba4b2a7e494b341caf9,LIC,COLL,NE Region Team #1,Tri-Valleys,Washington  DC (Hagerstown  MD),2af41fa263be4024a16dba8b0fab5f13,,39.6481,-78.9315,N,N,,,,N,none,,,,,,,
80330,Norton Hospital,200 East Chestnut St,,,40202,never opened,,LIC,HOSP,,,Louisville  KY,,,,,N,N,,,,N,none,,,,,,,
80331,University of Virginia Health Center,,,,,never opened,,LIC,COLL,NE Region Team #1,Central Virginia,Charlottesville  VA,3b9e3c88ffdaca46aa3a6950d30ee929,,,,N,N,,,,N,none,,,,,,,
80332,Northeastern State University,600 N Grand Ave,,,74464-2301,open,4760753e5a7ffc479dd1357fa29adf7c,LIC,COLL,SW Region Team #2,Tulsa,Tulsa  OK,3757847305444afbb9d2b5c0087ee73e,,35.9069,-94.9827,N,N,,,,N,none,,,,,,,
80333,M.D. Anderson Hospital,1515 Holcombe Blvd,Box 58  Food Court,,77030-4000,open,6469b946f508a2419e9256d283eb9c36,LIC,HOSP,SW Region Team #2,Houston South,Houston  TX,3757847305444afbb9d2b5c0087ee73e,,29.7062,-95.397,N,N,,,,N,none,,,,,,,
80334,Tampa International Airport,HMS Host,Attn:  Harry Ong,,33607-1433,closed,813d81dfe06d6f458967a824adb8278e,LIC,AIR,SE Region Team #2,Tampa East,Tampa-St. Petersburg (Sarasota)  FL,06c047e9d6b5b34e9958a2b2f8b5a5c0,,27.9766,-82.5377,N,N,,,,N,none,,,,,,,
80335,University of Oklahoma Health Science Center,1106 N Stonewall Ave,Student Center 132,,73117-1209,open,c62f6336284d0946a0b032b8d638a8c8,LIC,COLL,SW Region Team #3,Oklahoma City South,Oklahoma City  OK,361a2efcce1b458babd099e10ffde0db,,35.4796,-97.501,N,N,,,,N,none,,,,,,,
80336,Northern Arizona University,Nau Dining,P.O. Box 5736,,86011-0001,open,e2eb9219479de8478fc943841beea565,LIC,COLL,West Region Team #1,Arizona 1,Phoenix (Prescott)  AZ,f0f1b4f309e1954d8cf2bda47fe39498,,35.1927,-111.654,N,N,,,,N,none,,,,,,,
80337,Lee University,1120 N Ocoee St,,,37311-4458,open,2b4b795b924ca74c895d01d6597c9a2e,LIC,COLL,SE Region Team #1,ATL-North Georgia I,Chattanooga  TN,b3bd7a3ade0c42dd9a5aee78dec68c33,,35.1652,-84.8727,N,N,,,,N,none,,,,,,,
80338,Texas Childrens Hospital,6621 Fannin St,MC2-3521,,77030-2303,open,f63f5fb833b3ab4f99ad54a31858d3c1,LIC,HOSP,SW Region Team #2,Houston Central,Houston  TX,60699aaf6c739d438b8209f94aaaea5b,,29.7069,-95.4026,N,N,,,,N,none,,,,,,,
80339,Christopher Newport University,1 University Pl,,,23606-2949,open,22498dc3a4aaad45a7b1f0c8d800701f,LIC,COLL,AT Region Team #1,Tidewater South,Norfolk-Portsmouth-Newport News  VA,333a9c217fe3f84f996c88aaed104dfe,,37.0657,-76.4935,N,N,,,,N,none,,,,,,,
80340,Capital City Baseball Bombers (Seasonal),301 Assembly Street,,,29201,closed,,LIC,COLL,AT Region Team #2,Columbia I,Columbia  SC,d7460f1c74b14476b58aa48c3a61fd8e,,,,N,N,,,,N,none,,,,,,,
80341,University of NC-Greensboro (Elliott Center),516 Stirling St,,,27412-5005,open,598d6690bb8fb244ad5a7f09bc99bc44,LIC,COLL,AT Region Team #1,Triad East,Greensboro-High Point-Winston Salem  NC,44597ba0ec6e4941983680cbf599a6f7,,36.0666,-79.8056,N,N,,,,N,none,,,,,,,
80342,Grady Memorial Hospital-Terminated,,,,,never opened,,LIC,HOSP,,,Atlanta  GA,,,,,N,N,,,,N,none,,,,,,,
80343,Indiana University of Pennsylvania,319 Pratt Dr,,,15701-2954,open,ac4dafdb9695514ba1604746330edbe9,LIC,COLL,NE Region Team #1,Central Pennsylvania,Pittsburgh  PA,3a18118a1c6f324595bf21cfac0862d0,,40.6165,-79.1611,N,N,,,,N,none,,,,,,,
80344,Shands Hospital - Jacksonville,,,,,never opened,,LIC,HOSP,,,Jacksonville  FL,,,,,N,N,,,,N,none,,,,,,,
80345,Covenant Medical Ctr - Lakeside,4000 24th Street,,,79410,never opened,,LIC,HOSP,SW Region Team #1,West Texas,Lubbock  TX,78936b780a974f4886a6e21d2b383e5b,,,,N,N,,,,N,none,,,,,,,
80346,University of Alabama-Birmingham,1530 3rd Ave S,Blazer Dining Services,HUC 160 - 1400 University Blvd,35294-0002,closed,5f9ee45ffb6b0f4483c3359f8589856e,LIC,COLL,SE Region Team #3,Birmingham North,Birmingham (Anniston and Tuscaloosa)  AL,d49277667ce6cc488e0c961c585bf851,,33.5807,-86.7049,N,N,,,,N,none,,,,,,,
80347,Cleveland State University,2121 Euclid Avenue,UC28,,44114,closed,897e803c9a443e4d9717f23df01cfa73,LIC,COLL,MW Region Team #1,Cleveland,Cleveland-Akron (Canton)  OH,6326c18de93045329648e3a52513b486,,,,N,N,,,,N,none,,,,,,,
80406,California University of PA (Dead Deal),428 Hickory Avenue,,,15419,never opened,,LIC,COLL,,,Pittsburgh  PA,,,,,N,N,,,,N,none,,,,,,,
1688,Cottonwood FSU,3801 Ellison Rd Nw,,,87114-7017,open,575f92193c761c49ad7ba1f92506bf42,CFA,FSU,West Region Team #1,New Mexico,Albuquerque-Santa Fe  NM,64d4a5796786467498f2c5dad9991255,GMT -07:00,35.20628,-106.65677,N,Y,1,1,1,Y,interior,,,,,,,
1728,Los Posas Marketplace FSU-Terminated,SWC Grand & Las Posas,,,,never opened,,CFA,FSU,West Region Team #1,San Diego Co.,,64d4a5796786467498f2c5dad9991255,,,,N,N,,,,N,none,,,,,,,
1729,Rancho Cucamonga FSU,12190 Foothill Blvd,,,91739-9335,open,014ece6517b5435d81de909f53bbec2e,CFA,FSU,West Region Team #1,Inland Empire North,Los Angeles  CA,f0f1b4f309e1954d8cf2bda47fe39498,GMT -08:00,34.10678,-117.53944,N,Y,1,1,1,Y,interior,,,,,,,
1730,Country Club Center FSU-Terminated,SWC Watt & El Camino Ave.,,,95828,never opened,,CFA,FSU,West Region Team #1,Sacramento,,1b366fe916b01a429beea840ca730ea2,,,,N,N,,,,N,none,,,,,,,
1731,Pleasant Grove FSU,912 Pleasant Grove Blvd,,,95678-6126,open,14bfa295dab6944a8a8b0bc79b8fd520,CFA,FSU,West Region Team #1,Sacramento,Sacramento-Stockton-Modesto  CA,1b366fe916b01a429beea840ca730ea2,GMT -08:00,38.78511,-121.28604,N,Y,1,1,1,Y,interior,,,,,,,
1733,Hall & Central FSU-Terminated,NWC of Hall & Central,,,,never opened,,CFA,FSU,,,,,,,,N,N,,,,N,none,,,,,,,
1735,Jasper Village FSU-Terminated,Outlot # 3,,,,never opened,,CFA,FSU,,,,,,,,N,N,,,,N,none,,,,,,,
1738,Mesa Riverview FSU,905 N Dobson Rd,,,85201-7573,open,946389eb866e4741a788491c5f5f490b,CFA,FSU,West Region Team #1,Arizona SE Valley,Phoenix (Prescott)  AZ,1987c2e34d72754ea22f7067f7959f8b,GMT -07:00,33.43256,-111.87166,N,Y,1,1,1,Y,interior,,Yes,Yes,,No,,
1741,Pipeline Road at Loop 820 FSU,1475 W Pipeline Rd,,,76053-4628,open,3d96f806af4ec340bd4be576abb92636,CFA,FSU,SW Region Team #3,DFW Midcities South,Dallas-Ft. Worth  TX,361a2efcce1b458babd099e10ffde0db,GMT -06:00,32.82322,-97.20337,N,Y,1,2,1,Y,interior,,,,,,,
1745,Terminated - West Columbia FSU,Augusta Road,,,,never opened,,CFA,FSU,,,,,,,,N,N,,,,N,none,,,,,,,
1752,Athens East Marketplace FSU,Lexington Highway,,,,never opened,,CFA,FSU,SE Region Team #1,Athens,Atlanta  GA,8982d24e3d43a7448fc7c022b56400bf,,,,N,N,,,,N,none,,,,,,,
1755,Western Boulevard FSU,1405 Western Blvd,,,28546-6758,open,cad949fa6052944885f6a27865a942cd,CFA,FSU,AT Region Team #1,Eastern N Carolina I,Greenville-New Bern-Washington  NC,333a9c217fe3f84f996c88aaed104dfe,GMT -05:00,34.787972,-77.403828,N,Y,1,1,1,N,interior,,,,,,,
1765,South Hills FSU,1620 Washington Rd,,,15241-1210,open,9bd43919b7ea4370a13cb9dc673593d2,CFA,FSU,NE Region Team #1,Pittsburgh South,Pittsburgh  PA,2af41fa263be4024a16dba8b0fab5f13,GMT -05:00,40.352,-80.0516,N,Y,1,1,1,Y,interior,,,,,,,
1766,Terminated - Alico Road FSU,Alico Road and Three Oaks,,,,never opened,,CFA,FSU,,,,,,,,N,N,,,,N,none,,,,,,,
1767,Citrus Plaza FSU,27520 W Lugonia Ave,,,92374-2017,open,5d502c567da04090a405a75911e71eae,CFA,FSU,West Region Team #1,Inland Empire North,Los Angeles  CA,f0f1b4f309e1954d8cf2bda47fe39498,GMT -08:00,34.07062,-117.20371,N,Y,1,1,1,Y,interior,,,,,,,
1769,Mullins Crossing FSU,4201 Washington Rd,,,30809-3069,open,51d3e38adc6a9d47869560eb809d921e,CFA,FSU,SE Region Team #1,Augusta,Augusta  GA-Aiken  SC,e8c76797c9ee4741827c896d598eff9a,GMT -05:00,33.5252,-82.1194,N,Y,1,1,1,Y,interior,,,,,,,
1775,Terminated Mount Airy FSU,1905 Woodland Dr,,,27030-4357,never opened,,CFA,FSU,AT Region Team #1,Triad West,,2a1d238b9c31409eac72c9987498aa25,,,,N,N,,,,N,none,,,,,,,
1779,Terminated Wilmington,,,,,never opened,,CFA,FSU,,,,,,,,N,N,,,,N,none,,,,,,,
80412,The Principal Insurance Group,656 8th St,,,50309-1530,closed,6751813bbd32284fb690b6359aa93abb,LIC,OFFC,MW Region Team #1,Upper Midwest,Des Moines-Ames  IA,c0fbabc55634a4469951012316f18934,,41.589,-93.6283,N,N,,,,N,none,,,,,,,
1802,Pittsburgh Mills FSU-Terminated,,,,,never opened,,CFA,FSU,,,,,,,,N,N,,,,N,none,,,,,,,
1808,Rowlett FSU,2617 Lakeview Pkwy,,,75088-3352,open,cd63be2554c4264b9d3a68b2e97e6d4d,CFA,FSU,SW Region Team #3,DFW Dallas East,Dallas-Ft. Worth  TX,cad27220a8f60043a50741593ce31309,GMT -06:00,32.90819,-96.57514,N,Y,1,1,1,Y,interior,,,,,,,
1811,Beckley Galleria FSU,1300 N Eisenhower Dr,,,25801-3122,open,6a30192f689f984e9bf45e38961307cf,CFA,FSU,AT Region Team #3,West Virginia,Bluefield-Beckley-Oak Hill  WV,6d147b08bcfd43f18147be0c489c6d97,GMT -05:00,37.801782,-81.179905,N,Y,1,1,1,Y,interior,,,,,,,
80413,Wake Med,Food & Nutrition Services,3000 New Bern Avenue,,27610,never opened,,LIC,HOSP,,,Raleigh-Durham (Fayetteville)  NC,,,,,N,N,,,,N,none,,,,,,,
1817,Davis Lake FSU,8433 Davis Lake Pkwy,,,28269-3414,open,d46d457de46e4b9b9b86e9f10eddda3f,CFA,FSU,AT Region Team #3,Charlotte I,Charlotte  NC,172e9cafeb1a0f4d8c739698ff6d22d6,GMT -05:00,35.3336,-80.8132,N,Y,1,1,1,Y,interior,,,,,,,
1818,The Village at North Elm FSU,209 Pisgah Church Rd,,,27455-2517,open,f24f2298ebdbb94abbf59f85625ce156,CFA,FSU,AT Region Team #1,Triad East,Greensboro-High Point-Winston Salem  NC,44597ba0ec6e4941983680cbf599a6f7,GMT -05:00,36.13241,-79.79238,N,Y,1,1,1,Y,interior,Yes,No,Yes,Yes,No,Yes,Yes
1819,Cedar Valley FSU-Terminated,East Rochambeau Drive,,,,never opened,,CFA,FSU,,,,,,,,N,N,,,,N,none,,,,,,,
1820,Broadway and Craycroft FSU-Terminated,NEC Broadway Blvd. & Craycroft,,,,never opened,,CFA,FSU,West Region Team #1,Arizona 1,,f0f1b4f309e1954d8cf2bda47fe39498,,,,N,N,,,,N,none,,,,,,,
1690,North Academy FSU,7990 N Academy Blvd,,,80920-3902,open,738fe6f1096cbd4cb0c3f2935bf25be8,CFA,FSU,West Region Team #1,Colorado Springs,Colorado Springs-Pueblo  CO,64d4a5796786467498f2c5dad9991255,GMT -07:00,38.9472,-104.803,N,Y,1,2,1,N,interior,,,,,,,
1699,Panama City II FSU - terminated,U.S. Highway 98 & Bechrich Rd,,,32407,never opened,,CFA,FSU,,,,,,,,N,N,,,,N,none,,,,,,,
1701,Leesburg terminated FSU,,,,,never opened,,CFA,FSU,,Northern Virginia,,,,,,N,N,,,,N,none,,,,,,,
1711,Terminated El Con Mall FSU,Broadway Boulevard,,,,never opened,,CFA,FSU,,,,,,,,N,N,,,,N,none,,,,,,,
1712,Dominion Commons FSU-Terminated,Outparcel #2,Dominion Boulevard,,,never opened,,CFA,FSU,,,,,,,,N,N,,,,N,none,,,,,,,
1713,Parkway Commons-Terminated,,,,,never opened,,CFA,FSU,,,,,,,,N,N,,,,N,none,,,,,,,
1714,Madison (GA) FSU - Terminated,,,,,never opened,,CFA,FSU,,,,,,,,N,N,,,,N,none,,,,,,,
1715,The Ridge FSU,5023 Highway 90,,,32571-1503,open,92afe2bffe1d504f8270aaa934d001e3,CFA,FSU,SE Region Team #3,Gulf Coast East,Mobile  AL-Pensacola (Ft. Walton Beach)  FL,d49277667ce6cc488e0c961c585bf851,GMT -06:00,30.60275,-87.11427,N,Y,1,1,1,Y,interior,,,,,,,
1717,New Northside Drive FSU-Terminated,New Northside Drive,,,,never opened,,CFA,FSU,,,,,,,,N,N,,,,N,none,,,,,,,
1718,East Broad Street FSU-Terminated,East Broad Street,,,,never opened,,CFA,FSU,,,,,,,,N,N,,,,N,none,,,,,,,
1719,Georgetown FSU,1031 W University Ave,,,78628-5338,open,54e41b4f56e94c47956b1b7f3e864f1b,CFA,FSU,SW Region Team #1,Austin North,Austin  TX,aa6b12622f45b8408d3a620eda118fd2,GMT -06:00,30.63253,-97.69715,N,Y,1,1,1,N,interior,,,,,,,
